id,language,value,product_id
5785,english,Volcarona,4682
5786,japanese,ウルガモス,4682
5787,chinese,火神蛾,4682
5788,french,Pyrax,4682
5789,english,Cobalion,4683
5790,japanese,コバルオン,4683
5791,chinese,勾帕路翁,4683
5792,french,Cobaltium,4683
5793,english,Terrakion,4684
5794,japanese,テラキオン,4684
5795,chinese,代拉基翁,4684
5796,french,Terrakium,4684
5797,english,Virizion,4685
5798,japanese,ビリジオン,4685
5799,chinese,毕力吉翁,4685
5800,french,Viridium,4685
5801,english,Tornadus,4686
5802,japanese,トルネロス,4686
5803,chinese,龙卷云,4686
5804,french,Boréas,4686
5805,english,Thundurus,4687
5806,japanese,ボルトロス,4687
5807,chinese,雷电云,4687
5808,french,Fulguris,4687
5809,english,Reshiram,4688
5810,japanese,レシラム,4688
5811,chinese,莱希拉姆,4688
5812,french,Reshiram,4688
5813,english,Zekrom,4689
5814,japanese,ゼクロム,4689
5815,chinese,捷克罗姆,4689
5816,french,Zekrom,4689
5817,english,Landorus,4690
5818,japanese,ランドロス,4690
5819,chinese,土地云,4690
5820,french,Démétéros,4690
5821,english,Kyurem,4691
5822,japanese,キュレム,4691
5823,chinese,酋雷姆,4691
5824,french,Kyurem,4691
5825,english,Keldeo,4692
5826,japanese,ケルディオ,4692
5827,chinese,凯路迪欧,4692
5828,french,Keldeo,4692
5829,english,Meloetta,4693
5830,japanese,メロエッタ,4693
5831,chinese,美洛耶塔,4693
5832,french,Meloetta,4693
5833,english,Genesect,4694
5834,japanese,ゲノセクト,4694
5835,chinese,盖诺赛克特,4694
5836,french,Genesect,4694
5837,english,Chespin,4695
5838,japanese,ハリマロン,4695
5839,chinese,哈力栗,4695
5840,french,Marisson,4695
5841,english,Quilladin,4696
5842,japanese,ハリボーグ,4696
5843,chinese,胖胖哈力,4696
5844,french,Boguérisse,4696
5845,english,Chesnaught,4697
5846,japanese,ブリガロン,4697
5847,chinese,布里卡隆,4697
5848,french,Blindépique,4697
5849,english,Fennekin,4698
5850,japanese,フォッコ,4698
5851,chinese,火狐狸,4698
5852,french,Feunnec,4698
5853,english,Braixen,4699
5854,japanese,テールナー,4699
5855,chinese,长尾火狐,4699
5856,french,Roussil,4699
5857,english,Delphox,4700
5858,japanese,マフォクシー,4700
5859,chinese,妖火红狐,4700
5860,french,Goupelin,4700
5861,english,Froakie,4701
5862,japanese,ケロマツ,4701
5863,chinese,呱呱泡蛙,4701
5864,french,Grenousse,4701
5865,english,Frogadier,4702
5866,japanese,ゲコガシラ,4702
5867,chinese,呱头蛙,4702
5868,french,Croâporal,4702
5869,english,Greninja,4703
5870,japanese,ゲッコウガ,4703
5871,chinese,甲贺忍蛙,4703
5872,french,Amphinobi,4703
5873,english,Bunnelby,4704
5874,japanese,ホルビー,4704
5875,chinese,掘掘兔,4704
5876,french,Sapereau,4704
5877,english,Diggersby,4705
5878,japanese,ホルード,4705
5879,chinese,掘地兔,4705
5880,french,Excavarenne,4705
5881,english,Fletchling,4706
5882,japanese,ヤヤコマ,4706
5883,chinese,小箭雀,4706
5884,french,Passerouge,4706
5885,english,Fletchinder,4707
5886,japanese,ヒノヤコマ,4707
5887,chinese,火箭雀,4707
5888,french,Braisillon,4707
5889,english,Talonflame,4708
5890,japanese,ファイアロー,4708
5891,chinese,烈箭鹰,4708
5892,french,Flambusard,4708
5893,english,Scatterbug,4709
5894,japanese,コフキムシ,4709
5895,chinese,粉蝶虫,4709
5896,french,Lépidonille,4709
5897,english,Spewpa,4710
5898,japanese,コフーライ,4710
5899,chinese,粉蝶蛹,4710
5900,french,Pérégrain,4710
5901,english,Vivillon,4711
5902,japanese,ビビヨン,4711
5903,chinese,彩粉蝶,4711
5904,french,Prismillon,4711
5905,english,Litleo,4712
5906,japanese,シシコ,4712
5907,chinese,小狮狮,4712
5908,french,Hélionceau,4712
5909,english,Pyroar,4713
5910,japanese,カエンジシ,4713
5911,chinese,火炎狮,4713
5912,french,Némélios,4713
5913,english,Flabébé,4714
5914,japanese,フラベベ,4714
5915,chinese,花蓓蓓,4714
5916,french,Flabébé,4714
5917,english,Floette,4715
5918,japanese,フラエッテ,4715
5919,chinese,花叶蒂,4715
5920,french,FLOETTE,4715
5921,english,Florges,4716
5922,japanese,フラージェス,4716
5923,chinese,花洁夫人,4716
5924,french,Florges,4716
5925,english,Skiddo,4717
5926,japanese,メェークル,4717
5927,chinese,坐骑小羊,4717
5928,french,Cabriolaine,4717
5929,english,Gogoat,4718
5930,japanese,ゴーゴート,4718
5931,chinese,坐骑山羊,4718
5932,french,Chevroum,4718
5933,english,Pancham,4719
5934,japanese,ヤンチャム,4719
5935,chinese,顽皮熊猫,4719
5936,french,Pandespiègle,4719
5937,english,Pangoro,4720
5938,japanese,ゴロンダ,4720
5939,chinese,流氓熊猫,4720
5940,french,Pandarbare,4720
5941,english,Furfrou,4721
5942,japanese,トリミアン,4721
5943,chinese,多丽米亚,4721
5944,french,Couafarel,4721
5945,english,Espurr,4722
5946,japanese,ニャスパー,4722
5947,chinese,妙喵,4722
5948,french,Psystigri,4722
5949,english,Meowstic,4723
5950,japanese,ニャオニクス,4723
5951,chinese,超能妙喵,4723
5952,french,Mistigrix,4723
5953,english,Honedge,4724
5954,japanese,ヒトツキ,4724
5955,chinese,独剑鞘,4724
5956,french,Monorpale,4724
5957,english,Doublade,4725
5958,japanese,ニダンギル,4725
5959,chinese,双剑鞘,4725
5960,french,Dimoclès,4725
5961,english,Aegislash,4726
5962,japanese,ギルガルド,4726
5963,chinese,坚盾剑怪,4726
5964,french,Exagide,4726
5965,english,Spritzee,4727
5966,japanese,シュシュプ,4727
5967,chinese,粉香香,4727
5968,french,Fluvetin,4727
5969,english,Aromatisse,4728
5970,japanese,フレフワン,4728
5971,chinese,芳香精,4728
5972,french,Cocotine,4728
5973,english,Swirlix,4729
5974,japanese,ペロッパフ,4729
5975,chinese,绵绵泡芙,4729
5976,french,Sucroquin,4729
5977,english,Slurpuff,4730
5978,japanese,ペロリーム,4730
5979,chinese,胖甜妮,4730
5980,french,Cupcanaille,4730
5981,english,Inkay,4731
5982,japanese,マーイーカ,4731
5983,chinese,好啦鱿,4731
5984,french,Sepiatop,4731
5985,english,Malamar,4732
5986,japanese,カラマネロ,4732
5987,chinese,乌贼王,4732
5988,french,Sepiatroce,4732
5989,english,Binacle,4733
5990,japanese,カメテテ,4733
5991,chinese,龟脚脚,4733
5992,french,Opermine,4733
5993,english,Barbaracle,4734
5994,japanese,ガメノデス,4734
5995,chinese,龟足巨铠,4734
5996,french,Golgopathe,4734
5997,english,Skrelp,4735
5998,japanese,クズモー,4735
5999,chinese,垃垃藻,4735
6000,french,Venalgue,4735
6001,english,Dragalge,4736
6002,japanese,ドラミドロ,4736
6003,chinese,毒藻龙,4736
6004,french,Kravarech,4736
6005,english,Clauncher,4737
6006,japanese,ウデッポウ,4737
6007,chinese,铁臂枪虾,4737
6008,french,Flingouste,4737
6009,english,Clawitzer,4738
6010,japanese,ブロスター,4738
6011,chinese,钢炮臂虾,4738
6012,french,Gamblast,4738
6013,english,Helioptile,4739
6014,japanese,エリキテル,4739
6015,chinese,伞电蜥,4739
6016,french,Galvaran,4739
6017,english,Heliolisk,4740
6018,japanese,エレザード,4740
6019,chinese,光电伞蜥,4740
6020,french,Iguolta,4740
6021,english,Tyrunt,4741
6022,japanese,チゴラス,4741
6023,chinese,宝宝暴龙,4741
6024,french,Ptyranidur,4741
6025,english,Tyrantrum,4742
6026,japanese,ガチゴラス,4742
6027,chinese,怪颚龙,4742
6028,french,Rexillius,4742
6029,english,Amaura,4743
6030,japanese,アマルス,4743
6031,chinese,冰雪龙,4743
6032,french,Amagara,4743
6033,english,Aurorus,4744
6034,japanese,アマルルガ,4744
6035,chinese,冰雪巨龙,4744
6036,french,Dragmara,4744
6037,english,Sylveon,4745
6038,japanese,ニンフィア,4745
6039,chinese,仙子伊布,4745
6040,french,Nymphali,4745
6041,english,Hawlucha,4746
6042,japanese,ルチャブル,4746
6043,chinese,摔角鹰人,4746
6044,french,Brutalibré,4746
6045,english,Dedenne,4747
6046,japanese,デデンネ,4747
6047,chinese,咚咚鼠,4747
6048,french,DEDENNE,4747
6049,english,Carbink,4748
6050,japanese,メレシー,4748
6051,chinese,小碎钻,4748
6052,french,Strassie,4748
6053,english,Goomy,4749
6054,japanese,ヌメラ,4749
6055,chinese,黏黏宝,4749
6056,french,Mucuscule,4749
6057,english,Sliggoo,4750
6058,japanese,ヌメイル,4750
6059,chinese,黏美儿,4750
6060,french,Colimucus,4750
6061,english,Goodra,4751
6062,japanese,ヌメルゴン,4751
6063,chinese,黏美龙,4751
6064,french,Muplodocus,4751
6065,english,Klefki,4752
6066,japanese,クレッフィ,4752
6067,chinese,钥圈儿,4752
6068,french,Trousselin,4752
6069,english,Phantump,4753
6070,japanese,ボクレー,4753
6071,chinese,小木灵,4753
6072,french,Brocélôme,4753
6073,english,Trevenant,4754
6074,japanese,オーロット,4754
6075,chinese,朽木妖,4754
6076,french,Desséliande,4754
6077,english,Pumpkaboo,4755
6078,japanese,バケッチャ,4755
6079,chinese,南瓜精,4755
6080,french,Pitrouille,4755
6081,english,Gourgeist,4756
6082,japanese,パンプジン,4756
6083,chinese,南瓜怪人,4756
6084,french,Banshitrouye,4756
6085,english,Bergmite,4757
6086,japanese,カチコール,4757
6087,chinese,冰宝,4757
6088,french,Grelaçon,4757
6089,english,Avalugg,4758
6090,japanese,クレベース,4758
6091,chinese,冰岩怪,4758
6092,french,Séracrawl,4758
6093,english,Noibat,4759
6094,japanese,オンバット,4759
6095,chinese,嗡蝠,4759
6096,french,Sonistrelle,4759
6097,english,Noivern,4760
6098,japanese,オンバーン,4760
6099,chinese,音波龙,4760
6100,french,Bruyverne,4760
6101,english,Xerneas,4761
6102,japanese,ゼルネアス,4761
6103,chinese,哲尔尼亚斯,4761
6104,french,Xerneas,4761
6105,english,Yveltal,4762
6106,japanese,イベルタル,4762
6107,chinese,伊裴尔塔尔,4762
6108,french,Yveltal,4762
6109,english,Zygarde,4763
6110,japanese,ジガルデ,4763
6111,chinese,基格尔德,4763
6112,french,Zygarde,4763
6113,english,Diancie,4764
6114,japanese,ディアンシー,4764
6115,chinese,蒂安希,4764
6116,french,Diancie,4764
6117,english,Hoopa,4765
6118,japanese,フーパ,4765
6119,chinese,胡帕,4765
6120,french,Hoopa,4765
6121,english,Volcanion,4766
6122,japanese,ボルケニオン,4766
6123,chinese,波尔凯尼恩,4766
6124,french,Volcanion,4766
6125,english,Rowlet,4767
6126,japanese,モクロー,4767
6127,chinese,木木枭,4767
6128,french,Brindibou,4767
6129,english,Dartrix,4768
6130,japanese,フクスロー,4768
6131,chinese,投羽枭,4768
6132,french,Efflèche,4768
6133,english,Decidueye,4769
6134,japanese,ジュナイパー,4769
6135,chinese,狙射树枭,4769
6136,french,Archéduc,4769
6137,english,Litten,4770
6138,japanese,ニャビー,4770
6139,chinese,火斑喵,4770
6140,french,Flamiaou,4770
6141,english,Torracat,4771
6142,japanese,ニャヒート,4771
6143,chinese,炎热喵,4771
6144,french,Matoufeu,4771
6145,english,Incineroar,4772
6146,japanese,ガオガエン,4772
6147,chinese,炽焰咆哮虎,4772
6148,french,Félinferno,4772
6149,english,Popplio,4773
6150,japanese,アシマリ,4773
6151,chinese,球球海狮,4773
6152,french,Otaquin,4773
6153,english,Brionne,4774
6154,japanese,オシャマリ,4774
6155,chinese,花漾海狮,4774
6156,french,Otarlette,4774
6157,english,Primarina,4775
6158,japanese,アシレーヌ,4775
6159,chinese,西狮海壬,4775
6160,french,Oratoria,4775
6161,english,Pikipek,4776
6162,japanese,ツツケラ,4776
6163,chinese,小笃儿,4776
6164,french,Picassaut,4776
6165,english,Trumbeak,4777
6166,japanese,ケララッパ,4777
6167,chinese,喇叭啄鸟,4777
6168,french,Piclairon,4777
6169,english,Toucannon,4778
6170,japanese,ドデカバシ,4778
6171,chinese,铳嘴大鸟,4778
6172,french,Bazoucan,4778
6173,english,Yungoos,4779
6174,japanese,ヤングース,4779
6175,chinese,猫鼬少,4779
6176,french,Manglouton,4779
6177,english,Gumshoos,4780
6178,japanese,デカグース,4780
6179,chinese,猫鼬探长,4780
6180,french,Argouste,4780
6181,english,Grubbin,4781
6182,japanese,アゴジムシ,4781
6183,chinese,强颚鸡母虫,4781
6184,french,Larvibule,4781
6185,english,Charjabug,4782
6186,japanese,デンヂムシ,4782
6187,chinese,虫电宝,4782
6188,french,Chrysapile,4782
6189,english,Vikavolt,4783
6190,japanese,クワガノン,4783
6191,chinese,锹农炮虫,4783
6192,french,Lucanon,4783
6193,english,Crabrawler,4784
6194,japanese,マケンカニ,4784
6195,chinese,好胜蟹,4784
6196,french,Crabagarre,4784
6197,english,Crabominable,4785
6198,japanese,ケケンカニ,4785
6199,chinese,好胜毛蟹,4785
6200,french,Crabominable,4785
6201,english,Oricorio,4786
6202,japanese,オドリドリ,4786
6203,chinese,花舞鸟,4786
6204,french,Plumeline,4786
6205,english,Cutiefly,4787
6206,japanese,アブリー,4787
6207,chinese,萌虻,4787
6208,french,Bombydou,4787
6209,english,Ribombee,4788
6210,japanese,アブリボン,4788
6211,chinese,蝶结萌虻,4788
6212,french,Rubombelle,4788
6213,english,Rockruff,4789
6214,japanese,イワンコ,4789
6215,chinese,岩狗狗,4789
6216,french,Rocabot,4789
6217,english,Lycanroc,4790
6218,japanese,ルガルガン,4790
6219,chinese,鬃岩狼人,4790
6220,french,Lougaroc,4790
6221,english,Wishiwashi,4791
6222,japanese,ヨワシ,4791
6223,chinese,弱丁鱼,4791
6224,french,Froussardine,4791
6225,english,Mareanie,4792
6226,japanese,ヒドイデ,4792
6227,chinese,好坏星,4792
6228,french,Vorastérie,4792
6229,english,Toxapex,4793
6230,japanese,ドヒドイデ,4793
6231,chinese,超坏星,4793
6232,french,Prédastérie,4793
6233,english,Mudbray,4794
6234,japanese,ドロバンコ,4794
6235,chinese,泥驴仔,4794
6236,french,Tiboudet,4794
6237,english,Mudsdale,4795
6238,japanese,バンバドロ,4795
6239,chinese,重泥挽马,4795
6240,french,Bourrinos,4795
6241,english,Dewpider,4796
6242,japanese,シズクモ,4796
6243,chinese,滴蛛,4796
6244,french,Araqua,4796
6245,english,Araquanid,4797
6246,japanese,オニシズクモ,4797
6247,chinese,滴蛛霸,4797
6248,french,Tarenbulle,4797
6249,english,Fomantis,4798
6250,japanese,カリキリ,4798
6251,chinese,伪螳草,4798
6252,french,Mimantis,4798
6253,english,Lurantis,4799
6254,japanese,ラランテス,4799
6255,chinese,兰螳花,4799
6256,french,Floramantis,4799
6257,english,Morelull,4800
6258,japanese,ネマシュ,4800
6259,chinese,睡睡菇,4800
6260,french,Spododo,4800
6261,english,Shiinotic,4801
6262,japanese,マシェード,4801
6263,chinese,灯罩夜菇,4801
6264,french,Lampignon,4801
6265,english,Salandit,4802
6266,japanese,ヤトウモリ,4802
6267,chinese,夜盗火蜥,4802
6268,french,Tritox,4802
6269,english,Salazzle,4803
6270,japanese,エンニュート,4803
6271,chinese,焰后蜥,4803
6272,french,Malamandre,4803
6273,english,Stufful,4804
6274,japanese,ヌイコグマ,4804
6275,chinese,童偶熊,4804
6276,french,Nounourson,4804
6277,english,Bewear,4805
6278,japanese,キテルグマ,4805
6279,chinese,穿着熊,4805
6280,french,Chelours,4805
6281,english,Bounsweet,4806
6282,japanese,アマカジ,4806
6283,chinese,甜竹竹,4806
6284,french,Croquine,4806
6285,english,Steenee,4807
6286,japanese,アママイコ,4807
6287,chinese,甜舞妮,4807
6288,french,Candine,4807
6289,english,Tsareena,4808
6290,japanese,アマージョ,4808
6291,chinese,甜冷美后,4808
6292,french,Sucreine,4808
6293,english,Comfey,4809
6294,japanese,キュワワー,4809
6295,chinese,花疗环环,4809
6296,french,Guérilande,4809
6297,english,Oranguru,4810
6298,japanese,ヤレユータン,4810
6299,chinese,智挥猩,4810
6300,french,Gouroutan,4810
6301,english,Passimian,4811
6302,japanese,ナゲツケサル,4811
6303,chinese,投掷猴,4811
6304,french,Quartermac,4811
6305,english,Wimpod,4812
6306,japanese,コソクムシ,4812
6307,chinese,胆小虫,4812
6308,french,Sovkipou,4812
6309,english,Golisopod,4813
6310,japanese,グソクムシャ,4813
6311,chinese,具甲武者,4813
6312,french,Sarmuraï,4813
6313,english,Sandygast,4814
6314,japanese,スナバァ,4814
6315,chinese,沙丘娃,4814
6316,french,Bacabouh,4814
6317,english,Palossand,4815
6318,japanese,シロデスナ,4815
6319,chinese,噬沙堡爷,4815
6320,french,Trépassable,4815
6321,english,Pyukumuku,4816
6322,japanese,ナマコブシ,4816
6323,chinese,拳海参,4816
6324,french,Concombaffe,4816
6325,english,Type: Null,4817
6326,japanese,タイプ：ヌル,4817
6327,chinese,属性：空,4817
6328,french,Silvallié,4817
6329,english,Silvally,4818
6330,japanese,シルヴァディ,4818
6331,chinese,银伴战兽,4818
6332,french,Météno,4818
6333,english,Minior,4819
6334,japanese,メテノ,4819
6335,chinese,小陨星,4819
6336,french,Dodoala,4819
6337,english,Komala,4820
6338,japanese,ネッコアラ,4820
6339,chinese,树枕尾熊,4820
6340,french,Boumata,4820
6341,english,Turtonator,4821
6342,japanese,バクガメス,4821
6343,chinese,爆焰龟兽,4821
6344,french,Togedemaru,4821
6345,english,Togedemaru,4822
6346,japanese,トゲデマル,4822
6347,chinese,托戈德玛尔,4822
6348,french,Mimiqui,4822
6349,english,Mimikyu,4823
6350,japanese,ミミッキュ,4823
6351,chinese,谜拟Ｑ,4823
6352,french,Denticrisse,4823
6353,english,Bruxish,4824
6354,japanese,ハギギシリ,4824
6355,chinese,磨牙彩皮鱼,4824
6356,french,Draïeul,4824
6357,english,Drampa,4825
6358,japanese,ジジーロン,4825
6359,chinese,老翁龙,4825
6360,french,Sinistrail,4825
6361,english,Dhelmise,4826
6362,japanese,ダダリン,4826
6363,chinese,破破舵轮,4826
6364,french,Bébécaille,4826
6365,english,Jangmo-o,4827
6366,japanese,ジャラコ,4827
6367,chinese,心鳞宝,4827
6368,french,Écaïd,4827
6369,english,Hakamo-o,4828
6370,japanese,ジャランゴ,4828
6371,chinese,鳞甲龙,4828
6372,french,Ékaïser,4828
6373,english,Kommo-o,4829
6374,japanese,ジャラランガ,4829
6375,chinese,杖尾鳞甲龙,4829
6376,french,Tokorico,4829
6377,english,Tapu Koko,4830
6378,japanese,カプ・コケコ,4830
6379,chinese,卡璞・鸣鸣,4830
6380,french,Tokopiyon,4830
6381,english,Tapu Lele,4831
6382,japanese,カプ・テテフ,4831
6383,chinese,卡璞・蝶蝶,4831
6384,french,Tokotoro,4831
6385,english,Tapu Bulu,4832
6386,japanese,カプ・ブルル,4832
6387,chinese,卡璞・哞哞,4832
6388,french,Tokopisco,4832
6389,english,Tapu Fini,4833
6390,japanese,カプ・レヒレ,4833
6391,chinese,卡璞・鳍鳍,4833
6392,french,Cosmog,4833
6393,english,Cosmog,4834
6394,japanese,コスモッグ,4834
6395,chinese,科斯莫古,4834
6396,french,Cosmovum,4834
6397,english,Cosmoem,4835
6398,japanese,コスモウム,4835
6399,chinese,科斯莫姆,4835
6400,french,Solgaleo,4835
6401,english,Solgaleo,4836
6402,japanese,ソルガレオ,4836
6403,chinese,索尔迦雷欧,4836
6404,french,Lunala,4836
6405,english,Lunala,4837
6406,japanese,ルナアーラ,4837
6407,chinese,露奈雅拉,4837
6408,french,Zéroïd,4837
6409,english,Nihilego,4838
6410,japanese,ウツロイド,4838
6411,chinese,虚吾伊德,4838
6412,french,Mouscoto,4838
6413,english,Buzzwole,4839
6414,japanese,マッシブーン,4839
6415,chinese,爆肌蚊,4839
6416,french,Cancrelove,4839
6417,english,Pheromosa,4840
